;Retail Price 0;Spot Price 0;Spot Price P25;Retail Price P25;Spot Price M25;Retail Price M25;Waste Price;Wood Price;Bio Pellet Price;Bio Oil Price;DH Price;Demand Area 1;Demand Area 2;Demand Area 3
7440;943;101,4;126,7;974,6;76;911,3;1;200;1000;1400;672;106,8;47,6;17,7
7441;899,7;66,8;83,5;920,6;50,1;878,9;1;200;1000;1400;672;109,4;46,0;13,2
7442;874,3;46,4;58;888,8;34,8;859,8;1;200;1000;1400;672;109,4;44,5;13,2
7443;858,9;34,1;42,7;869,6;25,6;848,2;1;200;1000;1400;672;114,6;46,0;13,2
7444;836,6;16,3;20,3;841,7;12,2;831,5;1;200;1000;1400;672;125,0;48,0;13,2
7445;834,5;14,6;18,2;839;10,9;829,9;1;200;1000;1400;672;375,0;50,7;17,7
7446;850,6;27,5;34,4;859,2;20,6;842;1;200;1000;1400;672;322,9;73,1;39,7
7447;856,9;32,5;40,7;867,1;24,4;846,8;1;200;1000;1400;672;372,4;81,3;57,4
7448;931,4;92,1;115,1;960,1;69,1;902,6;1;200;1000;1400;672;325,5;56,9;26,5
7449;950,9;107,8;134,7;984,6;80,8;917,3;1;200;1000;1400;672;307,3;61,5;22,1
7450;990,9;139,7;174,6;1034,5;104,8;947,2;1;200;1000;1400;672;309,9;57,3;26,5
7451;973;125,4;156,8;1012,2;94,1;933,8;1;200;1000;1400;672;299,5;50,3;17,7
7452;987,9;137,3;171,7;1030,8;103;945;1;200;1000;1400;672;341,1;50,3;30,9
7453;991,6;140,3;175,4;1035,5;105,2;947,8;1;200;1000;1400;672;289,1;56,5;26,5
7454;1006,3;152;190;1053,8;114;958,8;1;200;1000;1400;672;304,7;58,0;22,1
7455;1013,7;158;197,5;1063,1;118,5;964,3;1;200;1000;1400;672;291,7;48,0;22,1
7456;1031,4;172,2;215,2;1085,2;129,1;977,6;1;200;1000;1400;672;286,5;62,7;22,1
7457;1034,8;174,8;218,5;1089,4;131,1;980,2;1;200;1000;1400;672;346,4;64,2;26,5
7458;1039,7;178,8;223,5;1095,6;134,1;983,9;1;200;1000;1400;672;328,1;60,4;30,9
7459;1033,9;174,1;217,7;1088,3;130,6;979,5;1;200;1000;1400;672;335,9;71,6;35,3
7460;1034,3;174,4;218;1088,8;130,8;979,8;1;200;1000;1400;672;356,8;58,4;35,3
7461;1032,8;173,2;216,6;1086,9;129,9;978,7;1;200;1000;1400;672;312,5;56,5;26,5
7462;1030,2;171,2;213,9;1083,7;128,4;976,7;1;200;1000;1400;672;140,6;63,5;22,1
7463;1012,3;156,9;196,1;1061,4;117,7;963,3;1;200;1000;1400;672;151,0;51,9;22,1
7464;999,2;146,4;182,9;1044,9;109,8;953,5;1;200;1000;1400;672;138,0;48,0;13,2
7465;1007,3;152,8;191;1055;114,6;959,5;1;200;1000;1400;672;132,8;48,0;13,2
7466;1005;151;188,8;1052,2;113,3;957,8;1;200;1000;1400;672;138,0;48,4;13,2
7467;1005,3;151,2;189;1052,5;113,4;958;1;200;1000;1400;672;145,8;48,8;13,2
7468;1009,1;154,3;192,9;1057,3;115,7;960,9;1;200;1000;1400;672;161,5;48,8;17,7
7469;1021,8;164,4;205,5;1073,1;123,3;970,4;1;200;1000;1400;672;429,7;50,3;13,2
7470;1072,1;204,7;255,9;1136,1;153,5;1008,1;1;200;1000;1400;672;317,7;69,3;30,9
7471;1080,8;211,6;264,6;1146,9;158,7;1014,7;1;200;1000;1400;672;354,2;80,5;48,5
7472;1090,2;219,2;274;1158,7;164,4;1021,7;1;200;1000;1400;672;333,3;55,3;26,5
7473;1098;225,4;281,8;1168,5;169,1;1027,6;1;200;1000;1400;672;333,3;55,7;22,1
7474;1129,4;250,5;313,2;1207,7;187,9;1051,1;1;200;1000;1400;672;304,7;50,7;26,5
7475;1150;267;333,8;1233,4;200,3;1066,6;1;200;1000;1400;672;294,3;51,5;26,5
7476;1152,6;269,1;336,4;1236,7;201,8;1068,5;1;200;1000;1400;672;296,9;46,8;22,1
7477;1180,5;291,4;364,3;1271,6;218,6;1089,4;1;200;1000;1400;672;291,7;49,5;17,7
7478;1128,9;250,1;312,7;1207,1;187,6;1050,7;1;200;1000;1400;672;270,8;47,2;22,1
7479;1101,3;228;285;1172,5;171;1030;1;200;1000;1400;672;273,4;50,3;17,7
7480;1098,7;225,9;282,4;1169,3;169,4;1028,1;1;200;1000;1400;672;268,2;48,8;22,1
7481;1092,6;221,1;276,3;1161,7;165,8;1023,5;1;200;1000;1400;672;289,1;54,9;26,5
7482;1090,2;219,2;274;1158,7;164,4;1021,7;1;200;1000;1400;672;359,4;62,7;30,9
7483;1088,2;217,6;272;1156,2;163,2;1020,2;1;200;1000;1400;672;296,9;64,6;30,9
7484;1081,4;212,1;265,2;1147,7;159,1;1015,1;1;200;1000;1400;672;289,1;58,8;30,9
7485;1083,2;213,5;266,9;1149,9;160,1;1016,4;1;200;1000;1400;672;278,6;61,5;22,1
7486;1074,4;206,5;258,1;1138,9;154,9;1009,8;1;200;1000;1400;672;117,2;57,7;26,5
7487;1057,7;193,2;241,5;1118,1;144,9;997,4;1;200;1000;1400;672;104,2;45,3;17,7
7488;1030,2;171,2;213,9;1083,7;128,4;976,7;1;200;1000;1400;672;112,0;43,7;17,7
7489;1028,4;169,8;212,2;1081,5;127,3;975,4;1;200;1000;1400;672;106,8;43,3;8,8
7490;1007,4;152,9;191,1;1055,2;114,7;959,6;1;200;1000;1400;672;106,8;44,5;13,2
7491;999,8;146,8;183,5;1045,6;110,1;953,9;1;200;1000;1400;672;109,4;43,3;13,2
7492;994,5;142,6;178,3;1039,1;107;950;1;200;1000;1400;672;114,6;46,4;13,2
7493;982,4;133;166,2;1024;99,7;940,9;1;200;1000;1400;672;362,0;45,3;17,7
7494;971,7;124,4;155,5;1010,6;93,3;932,8;1;200;1000;1400;672;333,3;65,0;30,9
7495;962,5;117;146,2;999;87,7;925,9;1;200;1000;1400;672;330,7;68,1;35,3
7496;969,1;122,3;152,9;1007,3;91,7;930,9;1;200;1000;1400;672;291,7;58,4;26,5
7497;971,1;123,9;154,8;1009,8;92,9;932,4;1;200;1000;1400;672;289,1;55,7;26,5
7498;966;119,8;149,7;1003,4;89,8;928,5;1;200;1000;1400;672;291,7;51,1;30,9
7499;962,7;117,2;146,5;999,4;87,9;926,1;1;200;1000;1400;672;307,3;54,2;26,5
7500;963;117,4;146,7;999,7;88;926,3;1;200;1000;1400;672;291,7;48,8;22,1
7501;963;117,4;146,7;999,7;88;926,3;1;200;1000;1400;672;286,5;52,2;22,1
7502;967,1;120,7;150,9;1004,8;90,5;929,4;1;200;1000;1400;672;273,4;53,8;26,5
7503;985,9;135,7;169,7;1028,3;101,8;943,5;1;200;1000;1400;672;263,0;50,3;22,1
7504;995,8;143,6;179,5;1040,7;107,7;950,9;1;200;1000;1400;672;270,8;58,8;26,5
7505;998,5;145,8;182,3;1044,1;109,4;952,9;1;200;1000;1400;672;307,3;57,3;30,9
7506;998,3;145,6;182;1043,8;109,2;952,8;1;200;1000;1400;672;294,3;56,1;30,9
7507;998,8;146;182,5;1044,4;109,5;953,1;1;200;1000;1400;672;325,5;60,8;30,9
7508;998;145,4;181,8;1043,5;109,1;952,6;1;200;1000;1400;672;294,3;60,0;26,5
7509;986,8;136,4;170,6;1029,4;102,3;944,2;1;200;1000;1400;672;278,6;51,9;22,1
7510;990,9;139,7;174,7;1034,6;104,8;947,2;1;200;1000;1400;672;109,4;49,1;22,1
7511;962,7;117,2;146,5;999,4;87,9;926,1;1;200;1000;1400;672;130,2;50,3;17,7
7512;897;64,6;80,8;917,2;48,5;876,8;1;200;1000;1400;672;135,4;49,5;13,2
7513;864,8;38,9;48,6;877;29,1;852,7;1;200;1000;1400;672;130,2;46,8;13,2
7514;864,6;38,7;48,3;876,6;29;852,5;1;200;1000;1400;672;132,8;46,0;13,2
7515;863,5;37,8;47,2;875,3;28,3;851,7;1;200;1000;1400;672;135,4;47,6;8,8
7516;865,7;39,5;49,4;878;29,7;853,3;1;200;1000;1400;672;143,2;48,0;13,2
7517;877,2;48,8;61;892,4;36,6;862;1;200;1000;1400;672;143,2;48,8;13,2
7518;936,3;96;120,1;966,3;72;906,3;1;200;1000;1400;672;145,8;50,3;8,8
7519;965,8;119,6;149,5;1003,2;89,7;928,4;1;200;1000;1400;672;151,0;50,3;17,7
7520;973,1;125,5;156,8;1012,3;94,1;933,9;1;200;1000;1400;672;179,7;58,8;26,5
7521;972,2;124,8;156;1011,2;93,6;933,2;1;200;1000;1400;672;218,8;62,7;35,3
7522;969;122,2;152,8;1007,2;91,7;930,8;1;200;1000;1400;672;255,2;71,6;44,1
7523;966,7;120,3;150,4;1004,3;90,2;929,1;1;200;1000;1400;672;234,4;71,6;35,3
7524;966,3;120;150;1003,8;90;928,8;1;200;1000;1400;672;221,4;63,8;39,7
7525;969;122,2;152,8;1007,2;91,7;930,8;1;200;1000;1400;672;221,4;57,7;30,9
7526;969,4;122,5;153,1;1007,7;91,9;931,1;1;200;1000;1400;672;179,7;66,6;26,5
7527;967,8;121,2;151,5;1005,6;90,9;929,9;1;200;1000;1400;672;195,3;60,8;30,9
7528;965,5;119,4;149,3;1002,9;89,6;928,2;1;200;1000;1400;672;195,3;60,8;30,9
7529;963,2;117,5;146,9;999,9;88,2;926,4;1;200;1000;1400;672;192,7;70,4;30,9
7530;956,7;112,4;140,5;991,9;84,3;921,6;1;200;1000;1400;672;203,1;63,8;35,3
7531;953,9;110,1;137,6;988,3;82,6;919,5;1;200;1000;1400;672;218,8;67,3;30,9
7532;950,2;107,1;133,9;983,7;80,4;916,7;1;200;1000;1400;672;203,1;53,8;26,5
7533;942,2;100,8;126;973,7;75,6;910,7;1;200;1000;1400;672;182,3;49,5;22,1
7534;940,6;99,5;124,4;971,7;74,6;909,5;1;200;1000;1400;672;182,3;53,8;17,7
7535;875,4;47,3;59,1;890,1;35,5;860,6;1;200;1000;1400;672;205,7;47,6;13,2
7536;860,2;35,2;44;871,2;26,4;849,2;1;200;1000;1400;672;182,3;49,9;17,7
7537;852,7;29,2;36,5;861,8;21,9;843,6;1;200;1000;1400;672;169,3;44,9;13,2
7538;858,2;33,6;42;868,7;25,2;847,7;1;200;1000;1400;672;158,9;44,1;13,2
7539;859,3;34,5;43,1;870,1;25,8;848,5;1;200;1000;1400;672;156,3;43,0;13,2
7540;863,9;38,1;47,7;875,8;28,6;852;1;200;1000;1400;672;156,3;43,3;8,8
7541;870,3;43,2;54;883,8;32,4;856,8;1;200;1000;1400;672;151,0;43,3;13,2
7542;925,5;87,4;109,3;952,9;65,6;898,2;1;200;1000;1400;672;151,0;43,0;13,2
7543;950,1;107,1;133,8;983,5;80,3;916,6;1;200;1000;1400;672;148,4;49,9;13,2
7544;965,3;119,2;149;1002,5;89,4;928;1;200;1000;1400;672;179,7;48,8;17,7
7545;967,7;121,2;151,5;1005,6;90,9;929,9;1;200;1000;1400;672;197,9;55,3;35,3
7546;970,9;123,7;154,6;1009,5;92,8;932,2;1;200;1000;1400;672;203,1;72,0;35,3
7547;974,1;126,3;157,8;1013,5;94,7;934,6;1;200;1000;1400;672;187,5;64,2;30,9
7548;974,6;126,7;158,3;1014,2;95;935;1;200;1000;1400;672;187,5;61,1;30,9
7549;975,3;127,3;159,1;1015,1;95,4;935,6;1;200;1000;1400;672;195,3;61,5;30,9
7550;975,3;127,3;159,1;1015,1;95,4;935,6;1;200;1000;1400;672;200,5;60,4;30,9
7551;974,6;126,7;158,3;1014,2;95;935;1;200;1000;1400;672;229,2;54,9;30,9
7552;972;124,6;155,7;1010,9;93,4;933;1;200;1000;1400;672;229,2;60,0;30,9
7553;970,1;123,1;153,9;1008,6;92,3;931,6;1;200;1000;1400;672;197,9;60,4;39,7
7554;974,5;126,6;158,2;1014;94,9;934,9;1;200;1000;1400;672;224,0;67,7;30,9
7555;977,2;128,8;161;1017,4;96,6;937;1;200;1000;1400;672;263,0;73,5;53
7556;974,7;126,8;158,5;1014,3;95,1;935,1;1;200;1000;1400;672;203,1;71,2;30,9
7557;975,5;127,4;159,2;1015,3;95,5;935,7;1;200;1000;1400;672;216,1;69,7;26,5
7558;974,6;126,7;158,3;1014,2;95;935;1;200;1000;1400;672;205,7;66,6;26,5
7559;967,4;120,9;151,1;1005,1;90,7;929,6;1;200;1000;1400;672;177,1;52,2;17,7
7560;950,4;107,4;134,2;984;80,5;916,9;1;200;1000;1400;672;184,9;49,5;13,2
7561;953,6;109,9;137,3;987,9;82,4;919,2;1;200;1000;1400;672;169,3;44,9;13,2
7562;955,4;111,4;139,2;990,2;83,5;920,6;1;200;1000;1400;672;169,3;44,5;8,8
7563;954,8;110,9;138,6;989,5;83,1;920,2;1;200;1000;1400;672;169,3;44,1;13,2
7564;958,9;114,1;142,7;994,6;85,6;923,3;1;200;1000;1400;672;177,1;46,0;13,2
7565;966,5;120,2;150,3;1004,1;90,2;929;1;200;1000;1400;672;440,1;48,4;13,2
7566;980;131;163,8;1021;98,3;939,1;1;200;1000;1400;672;388,0;69,7;30,9
7567;983,8;134;167,5;1025,6;100,5;941,9;1;200;1000;1400;672;382,8;75,8;44,1
7568;987,2;136,8;171;1030;102,6;944,5;1;200;1000;1400;672;330,7;50,3;30,9
7569;989,1;138,3;172,9;1032,3;103,7;945,9;1;200;1000;1400;672;307,3;46,8;22,1
7570;990,1;139,1;173,9;1033,6;104,3;946,6;1;200;1000;1400;672;315,1;45,7;26,5
7571;995,7;143,6;179,5;1040,6;107,7;950,9;1;200;1000;1400;672;307,3;43,3;17,7
7572;1002,6;149,1;186,3;1049,2;111,8;956;1;200;1000;1400;672;294,3;45,7;22,1
7573;1007,5;153;191,2;1055,3;114,7;959,7;1;200;1000;1400;672;289,1;44,9;22,1
7574;1017,2;160,7;200,9;1067,4;120,6;966,9;1;200;1000;1400;672;278,6;44,1;22,1
7575;1021,2;163,9;204,9;1072,4;122,9;969,9;1;200;1000;1400;672;291,7;43,7;22,1
7576;1021;163,8;204,8;1072,2;122,9;969,8;1;200;1000;1400;672;289,1;51,5;17,7
7577;1020,2;163,1;203,9;1071,1;122,3;969,2;1;200;1000;1400;672;307,3;52,6;30,9
7578;1018,1;161,4;201,8;1068,5;121,1;967,6;1;200;1000;1400;672;335,9;61,5;26,5
7579;1015,3;159,2;199,1;1065,1;119,4;965,5;1;200;1000;1400;672;320,3;64,2;39,7
7580;1010,9;155,8;194,7;1059,6;116,8;962,3;1;200;1000;1400;672;325,5;59,2;30,9
7581;1005,2;151,2;189;1052,4;113,4;958;1;200;1000;1400;672;330,7;53,4;17,7
7582;1007,5;153;191,2;1055,3;114,7;959,7;1;200;1000;1400;672;117,2;51,9;26,5
7583;1002,5;149;186,2;1049;111,7;955,9;1;200;1000;1400;672;119,8;49,9;17,7
7584;1000,7;147,6;184,5;1046,8;110,7;954,6;1;200;1000;1400;672;119,8;44,5;13,2
7585;1002,6;149,1;186,4;1049,2;111,8;956;1;200;1000;1400;672;119,8;45,3;13,2
7586;1001,9;148,5;185,6;1048,3;111,4;955,5;1;200;1000;1400;672;122,4;43,7;13,2
7587;1002;148,6;185,8;1048,4;111,5;955,6;1;200;1000;1400;672;125,0;44,5;8,8
7588;1003,1;149,5;186,9;1049,8;112,1;956,4;1;200;1000;1400;672;138,0;47,6;13,2
7589;1004,5;150,6;188,3;1051,6;113;957,4;1;200;1000;1400;672;408,9;53,4;17,7
7590;1013,1;157,5;196,9;1062,4;118,1;963,9;1;200;1000;1400;672;351,6;63,1;30,9
7591;1013,6;157,9;197,4;1063;118,4;964,3;1;200;1000;1400;672;390,6;73,5;39,7
7592;1026,7;168,3;210,4;1079,3;126,2;974,1;1;200;1000;1400;672;322,9;61,5;30,9
7593;1034,9;174,9;218,7;1089,6;131,2;980,3;1;200;1000;1400;672;315,1;55,3;26,5
7594;1060,5;195,4;244,2;1121,5;146,5;999,4;1;200;1000;1400;672;312,5;51,1;26,5
7595;1040,8;179,6;224,6;1096,9;134,7;984,7;1;200;1000;1400;672;315,1;54,6;17,7
7596;1040,2;179,1;223,9;1096,2;134,4;984,2;1;200;1000;1400;672;312,5;50,7;22,1
7597;1035,3;175,2;219,1;1090,1;131,4;980,5;1;200;1000;1400;672;304,7;48,0;17,7
7598;1034,4;174,5;218,2;1089;130,9;979,9;1;200;1000;1400;672;281,3;49,9;22,1
7599;1032,3;172,8;216;1086,3;129,6;978,3;1;200;1000;1400;672;283,9;49,9;17,7
7600;1028,9;170,1;212,7;1082,1;127,6;975,7;1;200;1000;1400;672;304,7;52,2;22,1
7601;1028,7;169,9;212,4;1081,8;127,4;975,6;1;200;1000;1400;672;312,5;54,9;26,5
7602;1022,2;164,7;205,9;1073,6;123,5;970,7;1;200;1000;1400;672;320,3;56,9;26,5
7603;1020,9;163,7;204,7;1072,1;122,8;969,7;1;200;1000;1400;672;309,9;60,8;35,3
7604;1028,8;170;212,5;1081,9;127,5;975,7;1;200;1000;1400;672;328,1;69,3;35,3
7605;1016,5;160,2;200,3;1066,6;120,2;966,5;1;200;1000;1400;672;354,2;61,9;30,9
7606;1004;150,2;187,8;1050,9;112,7;957,1;1;200;1000;1400;672;145,8;62,3;22,1
7607;999;146,2;182,8;1044,7;109,7;953,3;1;200;1000;1400;672;161,5;49,1;22,1
7608;994,5;142,6;178,2;1039;106,9;949,9;1;200;1000;1400;672;151,0;51,1;13,2
7609;1006,3;152;190,1;1053,8;114;958,8;1;200;1000;1400;672;156,3;50,7;13,2
7610;999,9;146,9;183,7;1045,8;110,2;954;1;200;1000;1400;672;158,9;49,1;13,2
7611;993,6;141,9;177,4;1038;106,4;949,3;1;200;1000;1400;672;158,9;48,4;8,8
7612;991,8;140,4;175,5;1035,6;105,3;947,9;1;200;1000;1400;672;166,7;48,8;13,2
7613;1000,5;147,4;184,3;1046,6;110,6;954,5;1;200;1000;1400;672;458,3;50,7;13,2
7614;1006,4;152,1;190,2;1054;114,1;958,9;1;200;1000;1400;672;356,8;66,9;35,3
7615;1002,7;149,1;186,4;1049,3;111,8;956,1;1;200;1000;1400;672;380,2;75,8;44,1
7616;1006,8;152,4;190,6;1054,4;114,3;959,2;1;200;1000;1400;672;328,1;62,7;26,5
7617;1021,6;164,3;205,3;1072,9;123,2;970,3;1;200;1000;1400;672;320,3;50,7;22,1
7618;1034,4;174,5;218,1;1088,9;130,9;979,8;1;200;1000;1400;672;294,3;53,4;22,1
7619;1043;181,4;226,8;1099,7;136,1;986,3;1;200;1000;1400;672;296,9;49,5;22,1
7620;1050,1;187;233,8;1108,5;140,3;991,6;1;200;1000;1400;672;296,9;47,2;22,1
7621;1066,5;200,2;250,2;1129;150,1;1003,9;1;200;1000;1400;672;302,1;53,0;22,1
7622;1072,1;204,7;255,9;1136,1;153,5;1008,1;1;200;1000;1400;672;294,3;55,3;22,1
7623;1084,9;214,9;268,7;1152,1;161,2;1017,7;1;200;1000;1400;672;278,6;49,9;17,7
7624;1098,2;225,6;281,9;1168,7;169,2;1027,7;1;200;1000;1400;672;281,3;52,6;17,7
7625;1102,2;228,8;286;1173,7;171,6;1030,7;1;200;1000;1400;672;330,7;58,0;26,5
7626;1085;215;268,8;1152,2;161,3;1017,8;1;200;1000;1400;672;317,7;62,3;35,3
7627;1052,1;188,6;235,8;1111;141,5;993,1;1;200;1000;1400;672;330,7;74,3;39,7
7628;1029,9;170,9;213,6;1083,3;128,2;976,5;1;200;1000;1400;672;315,1;73,1;35,3
7629;1011,2;156;194,9;1059,9;117;962,5;1;200;1000;1400;672;325,5;64,2;26,5
7630;1000,7;147,5;184,4;1046,8;110,6;954,6;1;200;1000;1400;672;156,3;61,1;17,7
7631;991,1;139,9;174,9;1034,8;104,9;947,4;1;200;1000;1400;672;156,3;52,6;17,7
7632;989,3;138,4;173;1032,5;103,8;946;1;200;1000;1400;672;143,2;51,1;17,7
7633;994,5;142,6;178,3;1039,1;107;949,9;1;200;1000;1400;672;151,0;55,7;13,2
7634;991,6;140,3;175,4;1035,5;105,2;947,8;1;200;1000;1400;672;164,1;57,3;13,2
7635;987,5;137;171,2;1030,3;102,7;944,7;1;200;1000;1400;672;177,1;56,9;13,2
7636;982,1;132,7;165,9;1023,6;99,5;940,6;1;200;1000;1400;672;208,3;63,5;17,7
7637;986,5;136,2;170,2;1029;102,1;943,9;1;200;1000;1400;672;523,4;60,8;13,2
7638;988,4;137,7;172,1;1031,4;103,3;945,3;1;200;1000;1400;672;367,2;78,6;35,3
7639;987;136,6;170,7;1029,7;102,4;944,3;1;200;1000;1400;672;408,9;84,7;53
7640;992,3;140,8;176;1036,3;105,6;948,3;1;200;1000;1400;672;364,6;70,8;30,9
7641;994,3;142,4;178;1038,8;106,8;949,8;1;200;1000;1400;672;382,8;65,8;30,9
7642;995,1;143,1;178,9;1039,9;107,3;950,4;1;200;1000;1400;672;375,0;51,5;22,1
7643;994,9;142,9;178,6;1039,5;107,2;950,2;1;200;1000;1400;672;317,7;43,3;22,1
7644;994,9;142,9;178,6;1039,5;107,2;950,2;1;200;1000;1400;672;320,3;44,1;26,5
7645;995;143;178,8;1039,7;107,3;950,3;1;200;1000;1400;672;299,5;46,0;17,7
7646;995,3;143,2;179;1040;107,4;950,5;1;200;1000;1400;672;286,5;48,4;22,1
7647;994,3;142,4;178;1038,8;106,8;949,8;1;200;1000;1400;672;283,9;50,7;22,1
7648;992,8;141,2;176,5;1036,9;105,9;948,6;1;200;1000;1400;672;291,7;49,9;22,1
7649;992,3;140,8;176;1036,3;105,6;948,3;1;200;1000;1400;672;278,6;50,3;30,9
7650;990,4;139,3;174,1;1033,9;104,5;946,8;1;200;1000;1400;672;325,5;54,2;35,3
7651;991;139,8;174,8;1034,7;104,9;947,3;1;200;1000;1400;672;312,5;55,7;30,9
7652;992,1;140,7;175,9;1036,1;105,5;948,2;1;200;1000;1400;672;276,0;51,5;26,5
7653;992,6;141,1;176,4;1036,7;105,8;948,5;1;200;1000;1400;672;283,9;53,0;26,5
7654;992,9;141,3;176,6;1037;106;948,7;1;200;1000;1400;672;96,4;51,5;22,1
7655;992,8;141,2;176,5;1036,9;105,9;948,6;1;200;1000;1400;672;99,0;51,5;22,1
7656;990,6;139,5;174,4;1034,2;104,6;947;1;200;1000;1400;672;114,6;49,9;13,2
7657;973,8;126;157,5;1013,2;94,5;934,4;1;200;1000;1400;672;112,0;41,0;13,2
7658;974,2;126,3;157,9;1013,6;94,7;934,7;1;200;1000;1400;672;109,4;35,6;13,2
7659;975,9;127,7;159,7;1015,8;95,8;936;1;200;1000;1400;672;106,8;42,2;13,2
7660;979,5;130,6;163,3;1020,4;98;938,7;1;200;1000;1400;672;117,2;45,7;13,2
7661;987,2;136,7;170,9;1029,9;102,6;944,4;1;200;1000;1400;672;369,8;47,6;17,7
7662;993,7;142;177,4;1038;106,5;949,3;1;200;1000;1400;672;351,6;68,5;30,9
7663;994,7;142,8;178,4;1039,3;107,1;950,1;1;200;1000;1400;672;351,6;77,0;44,1
7664;1003,1;149,5;186,8;1049,8;112,1;956,4;1;200;1000;1400;672;330,7;66,2;30,9
7665;1006,1;151,9;189,8;1053,5;113,9;958,6;1;200;1000;1400;672;302,1;53,0;26,5
7666;1006,2;152;190;1053,7;114;958,7;1;200;1000;1400;672;291,7;51,1;22,1
7667;1006,2;152;190;1053,7;114;958,7;1;200;1000;1400;672;289,1;50,7;22,1
7668;1007,2;152,8;191;1054,9;114,6;959,5;1;200;1000;1400;672;289,1;46,4;26,5
7669;1009,1;154,3;192,8;1057,3;115,7;960,9;1;200;1000;1400;672;257,8;39,5;22,1
7670;1008,5;153,8;192,2;1056,5;115,3;960,4;1;200;1000;1400;672;283,9;51,5;26,5
7671;1007,5;153;191,2;1055,3;114,7;959,7;1;200;1000;1400;672;273,4;56,9;22,1
7672;1006,8;152,5;190,6;1054,5;114,3;959,2;1;200;1000;1400;672;299,5;62,3;26,5
7673;1005,2;151,2;189;1052,4;113,4;958;1;200;1000;1400;672;335,9;64,2;30,9
7674;1003,1;149,5;186,8;1049,8;112,1;956,4;1;200;1000;1400;672;354,2;66,9;30,9
7675;1003,2;149,6;187;1049,9;112,2;956,5;1;200;1000;1400;672;372,4;66,2;26,5
7676;1001,8;148,5;185,6;1048,2;111,3;955,4;1;200;1000;1400;672;346,4;64,6;26,5
7677;996,7;144,4;180,4;1041,8;108,3;951,6;1;200;1000;1400;672;333,3;61,9;22,1
7678;994,6;142,7;178,3;1039,1;107;950;1;200;1000;1400;672;187,5;63,8;17,7
7679;993,8;142,1;177,6;1038,2;106,5;949,4;1;200;1000;1400;672;197,9;70,4;17,7
7680;980,8;131,6;164,5;1021,9;98,7;939,7;1;200;1000;1400;672;229,2;60,4;17,7
7681;982,5;133;166,3;1024,1;99,8;941;1;200;1000;1400;672;210,9;63,8;13,2
7682;973,1;125,5;156,9;1012,3;94,1;933,9;1;200;1000;1400;672;216,1;62,7;13,2
7683;969,7;122,8;153,5;1008,1;92,1;931,4;1;200;1000;1400;672;221,4;59,2;13,2
7684;968,4;121,7;152,1;1006,4;91,3;930,3;1;200;1000;1400;672;226,6;58,8;13,2
7685;969,9;122,9;153,6;1008,3;92,2;931,5;1;200;1000;1400;672;221,4;57,3;13,2
7686;976,3;128;160;1016,3;96;936,3;1;200;1000;1400;672;221,4;55,7;17,7
7687;982,8;133,2;166,5;1024,4;99,9;941,2;1;200;1000;1400;672;247,4;65,8;22,1
7688;990,8;139,7;174,6;1034,5;104,7;947,2;1;200;1000;1400;672;286,5;64,2;30,9
7689;992,1;140,7;175,8;1036;105,5;948,1;1;200;1000;1400;672;289,1;74,7;35,3
7690;992,6;141,1;176,3;1036,7;105,8;948,5;1;200;1000;1400;672;255,2;72,0;35,3
7691;993,3;141,7;177,1;1037,6;106,2;949,1;1;200;1000;1400;672;263,0;79,3;39,7
7692;994,5;142,6;178,2;1039;106,9;949,9;1;200;1000;1400;672;252,6;64,6;35,3
7693;996,3;144,1;180,1;1041,4;108,1;951,3;1;200;1000;1400;672;239,6;72,4;35,3
7694;996,7;144,4;180,5;1041,8;108,3;951,6;1;200;1000;1400;672;218,8;67,3;30,9
7695;1005,3;151,2;189;1052,5;113,4;958;1;200;1000;1400;672;226,6;68,1;35,3
7696;1012;156,6;195,8;1061;117,5;963,1;1;200;1000;1400;672;234,4;64,2;39,7
7697;1026,3;168,1;210,1;1078,8;126;973,8;1;200;1000;1400;672;216,1;73,9;30,9
7698;1027;168,6;210,7;1079,6;126,4;974,3;1;200;1000;1400;672;237,0;70,8;35,3
7699;1025,2;167,2;209;1077,4;125,4;973;1;200;1000;1400;672;224,0;68,9;26,5
7700;1023,1;165,5;206,8;1074,8;124,1;971,4;1;200;1000;1400;672;255,2;64,6;35,3
7701;1022,6;165,1;206,3;1074,1;123,8;971;1;200;1000;1400;672;265,6;58,8;22,1
7702;1014,8;158,8;198,5;1064,4;119,1;965,2;1;200;1000;1400;672;255,2;67,3;17,7
7703;1001,4;148,1;185,1;1047,6;111,1;955,1;1;200;1000;1400;672;247,4;66,6;17,7
7704;981,7;132,3;165,4;1023;99,2;940,3;1;200;1000;1400;672;270,8;68,5;17,7
7705;982,3;132,8;166,1;1023,8;99,6;940,8;1;200;1000;1400;672;257,8;63,5;13,2
7706;971,9;124,5;155,7;1010,8;93,4;933;1;200;1000;1400;672;265,6;63,5;13,2
7707;967,5;121;151,3;1005,3;90,8;929,7;1;200;1000;1400;672;263,0;66,6;13,2
7708;966,8;120,4;150,5;1004,4;90,3;929,1;1;200;1000;1400;672;276,0;65,8;13,2
7709;971,4;124,1;155,2;1010,2;93,1;932,6;1;200;1000;1400;672;278,6;63,1;13,2
7710;978,9;130,1;162,7;1019,6;97,6;938,3;1;200;1000;1400;672;273,4;61,9;13,2
