Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],HOB_Fuel_Input_A3[Dim 1][MW],HOB_Load_Output_A3[Dim 1][MW],Area_Exchange[Dim 1][MW],Area_Exchange_1_3[Dim 1][MW],Area_Exchange_2_3[Dim 1][MW]
08-06-2017 05:00:00,0.00,0.00,0.00,0.00,54.29,0.00,21.72,54.29,110.71,54.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,8.83,0.00
08-06-2017 06:00:00,0.00,0.00,0.00,0.00,137.37,0.00,54.95,137.37,280.13,137.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96,30.89,0.00
08-06-2017 07:00:00,0.00,0.00,0.00,0.00,217.97,0.00,87.19,217.97,444.49,217.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02,24.32,10.98
08-06-2017 08:00:00,0.00,0.00,0.00,0.00,166.62,0.00,66.65,166.62,339.78,166.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.77,6.83,15.23
08-06-2017 09:00:00,0.00,0.00,0.00,0.00,89.75,0.00,35.90,89.75,183.03,89.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41,17.65,0.00
08-06-2017 10:00:00,0.00,0.00,0.00,0.00,94.06,0.00,37.62,94.06,191.81,94.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,22.06,0.00
08-06-2017 11:00:00,0.00,0.00,0.00,0.00,90.42,0.00,36.17,90.42,184.39,90.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,17.65,0.00
08-06-2017 12:00:00,0.00,0.00,0.00,0.00,71.44,0.00,28.58,71.44,145.68,71.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,13.24,0.00
08-06-2017 13:00:00,0.00,0.00,0.00,0.00,73.27,0.00,29.31,73.27,149.42,73.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,13.24,0.00
08-06-2017 14:00:00,0.00,0.00,0.00,0.00,72.11,0.00,28.84,72.11,147.05,72.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,13.24,0.00
08-06-2017 15:00:00,0.00,0.00,0.00,0.00,74.36,0.00,29.74,74.36,151.63,74.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.06,13.24,0.00
08-06-2017 16:00:00,0.00,0.00,0.00,0.00,75.20,0.00,30.08,75.20,153.36,75.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,13.24,0.00
08-06-2017 17:00:00,0.00,0.00,0.00,0.00,105.87,0.00,42.35,105.87,215.89,105.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51,17.65,0.00
08-06-2017 18:00:00,0.00,0.00,0.00,0.00,93.11,0.00,37.24,93.11,189.87,93.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96,22.06,0.00
08-06-2017 19:00:00,0.00,0.00,0.00,0.00,118.99,0.00,47.60,118.99,242.66,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22,17.65,0.00
08-06-2017 20:00:00,0.00,0.00,0.00,0.00,105.87,0.00,42.35,105.87,215.89,105.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51,17.65,0.00
08-06-2017 21:00:00,0.00,0.00,0.00,0.00,67.78,0.00,27.11,67.78,138.22,67.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,13.24,0.00
08-06-2017 22:00:00,0.00,0.00,0.00,0.00,116.36,0.00,46.54,116.36,237.28,116.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,17.65,0.00
08-06-2017 23:00:00,0.00,0.00,0.00,0.00,77.14,0.00,30.86,77.14,157.31,77.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,13.24,0.00
09-06-2017 00:00:00,0.00,0.00,0.00,0.00,59.32,0.00,23.73,59.32,120.97,59.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,8.83,0.00
09-06-2017 01:00:00,0.00,0.00,0.00,0.00,52.85,0.00,21.14,52.85,107.76,52.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,8.83,0.00
09-06-2017 02:00:00,0.00,0.00,0.00,0.00,48.80,0.00,19.52,48.80,99.51,48.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,8.83,0.00
09-06-2017 03:00:00,0.00,0.00,0.00,0.00,47.64,0.00,19.05,47.64,97.14,47.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,8.83,0.00
09-06-2017 04:00:00,0.00,0.00,0.00,0.00,58.16,0.00,23.26,58.16,118.60,58.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,8.83,0.00
09-06-2017 05:00:00,0.00,0.00,0.00,0.00,44.15,0.00,17.66,44.15,90.04,44.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,8.83,0.00
09-06-2017 06:00:00,0.00,0.00,0.00,0.00,61.20,0.00,24.48,61.20,124.80,61.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,13.24,0.00
09-06-2017 07:00:00,0.00,0.00,0.00,0.00,74.80,0.00,29.92,74.80,152.53,74.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,17.65,0.00
09-06-2017 08:00:00,0.00,0.00,0.00,0.00,95.84,0.00,38.34,95.84,195.44,95.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,17.65,0.00
09-06-2017 09:00:00,0.00,0.00,0.00,0.00,129.98,0.00,51.99,129.98,265.07,129.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80,22.06,0.00
09-06-2017 10:00:00,0.00,0.00,0.00,0.00,153.47,0.00,61.39,153.47,312.97,153.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83,26.48,0.00
09-06-2017 11:00:00,0.00,0.00,0.00,0.00,119.67,0.00,47.87,119.67,244.04,119.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51,22.06,0.00
09-06-2017 12:00:00,0.00,0.00,0.00,0.00,95.06,0.00,38.03,95.06,193.86,95.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,17.65,0.00
09-06-2017 13:00:00,0.00,0.00,0.00,0.00,116.95,0.00,46.78,116.95,238.50,116.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,17.65,0.00
09-06-2017 14:00:00,0.00,0.00,0.00,0.00,102.77,0.00,41.11,102.77,209.58,102.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41,17.65,0.00
09-06-2017 15:00:00,0.00,0.00,0.00,0.00,130.36,0.00,52.14,130.36,265.84,130.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96,17.65,0.00
09-06-2017 16:00:00,0.00,0.00,0.00,0.00,102.28,0.00,40.91,102.28,208.58,102.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,17.65,0.00
09-06-2017 17:00:00,0.00,0.00,0.00,0.00,95.04,0.00,38.02,95.04,193.82,95.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,22.06,0.00
09-06-2017 18:00:00,0.00,0.00,0.00,0.00,101.31,0.00,40.52,101.31,206.59,101.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,22.06,0.00
09-06-2017 19:00:00,0.00,0.00,0.00,0.00,85.60,0.00,34.24,85.60,174.56,85.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87,17.65,0.00
09-06-2017 20:00:00,0.00,0.00,0.00,0.00,96.92,0.00,38.77,96.92,197.65,96.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,26.48,0.00
09-06-2017 21:00:00,0.00,0.00,0.00,0.00,84.95,0.00,33.98,84.95,173.24,84.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,13.24,0.00
09-06-2017 22:00:00,0.00,0.00,0.00,0.00,79.62,0.00,31.85,79.62,162.36,79.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,17.65,0.00
09-06-2017 23:00:00,0.00,0.00,0.00,0.00,64.71,0.00,25.88,64.71,131.95,64.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,8.83,0.00
10-06-2017 00:00:00,0.00,0.00,0.00,0.00,60.92,0.00,24.37,60.92,124.23,60.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22,13.24,0.00
10-06-2017 01:00:00,0.00,0.00,0.00,0.00,44.54,0.00,17.82,44.54,90.83,44.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67,8.83,0.00
10-06-2017 02:00:00,0.00,0.00,0.00,0.00,45.60,0.00,18.24,45.60,92.98,45.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,8.83,0.00
10-06-2017 03:00:00,0.00,0.00,0.00,0.00,48.20,0.00,19.28,48.20,98.30,48.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,8.83,0.00
10-06-2017 04:00:00,0.00,0.00,0.00,0.00,50.42,0.00,20.17,50.42,102.82,50.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
10-06-2017 05:00:00,0.00,0.00,0.00,0.00,40.00,0.00,16.00,40.00,81.57,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
10-06-2017 06:00:00,0.00,0.00,0.00,0.00,51.58,0.00,20.63,51.58,105.18,51.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,8.83,0.00
10-06-2017 07:00:00,0.00,0.00,0.00,0.00,55.32,0.00,22.13,55.32,112.82,55.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,13.24,0.00
10-06-2017 08:00:00,0.00,0.00,0.00,0.00,92.56,0.00,37.02,92.56,188.74,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,13.24,0.00
10-06-2017 09:00:00,0.00,0.00,0.00,0.00,101.69,0.00,40.68,101.69,207.38,101.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.74,22.06,0.00
10-06-2017 10:00:00,0.00,0.00,0.00,0.00,120.52,0.00,48.21,120.52,245.77,120.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.54,22.06,0.00
10-06-2017 11:00:00,0.00,0.00,0.00,0.00,113.76,0.00,45.51,113.76,231.99,113.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.99,22.06,0.00
10-06-2017 12:00:00,0.00,0.00,0.00,0.00,110.49,0.00,44.20,110.49,225.32,110.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93,22.06,0.00
10-06-2017 13:00:00,0.00,0.00,0.00,0.00,93.47,0.00,37.39,93.47,190.62,93.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,26.48,0.00
10-06-2017 14:00:00,0.00,0.00,0.00,0.00,92.23,0.00,36.89,92.23,188.08,92.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,22.06,0.00
10-06-2017 15:00:00,0.00,0.00,0.00,0.00,93.03,0.00,37.21,93.03,189.70,93.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,17.65,0.00
10-06-2017 16:00:00,0.00,0.00,0.00,0.00,94.08,0.00,37.63,94.08,191.86,94.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,17.65,0.00
10-06-2017 17:00:00,0.00,0.00,0.00,0.00,115.65,0.00,46.26,115.65,235.83,115.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,26.48,0.00
10-06-2017 18:00:00,0.00,0.00,0.00,0.00,127.15,0.00,50.86,127.15,259.29,127.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.15,26.48,0.00
10-06-2017 19:00:00,0.00,0.00,0.00,0.00,132.49,0.00,53.00,132.49,270.18,132.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,35.30,0.00
10-06-2017 20:00:00,0.00,0.00,0.00,0.00,157.81,0.00,63.13,157.81,321.82,157.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.57,30.89,0.00
10-06-2017 21:00:00,0.00,0.00,0.00,0.00,126.70,0.00,50.68,126.70,258.38,126.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51,17.65,0.00
10-06-2017 22:00:00,0.00,0.00,0.00,0.00,112.22,0.00,44.89,112.22,228.84,112.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,22.06,0.00
10-06-2017 23:00:00,0.00,0.00,0.00,0.00,68.45,0.00,27.38,68.45,139.58,68.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,13.24,0.00
11-06-2017 00:00:00,0.00,0.00,0.00,0.00,68.63,0.00,27.45,68.63,139.95,68.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,13.24,0.00
11-06-2017 01:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
11-06-2017 02:00:00,0.00,0.00,0.00,0.00,42.22,0.00,16.89,42.22,86.10,42.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,8.83,0.00
11-06-2017 03:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
11-06-2017 04:00:00,0.00,0.00,0.00,0.00,50.42,0.00,20.17,50.42,102.82,50.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
11-06-2017 05:00:00,0.00,0.00,0.00,0.00,59.78,0.00,23.91,59.78,121.90,59.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,8.83,0.00
11-06-2017 06:00:00,0.00,0.00,0.00,0.00,116.71,0.00,46.68,116.71,238.00,116.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93,30.89,0.00
11-06-2017 07:00:00,0.00,0.00,0.00,0.00,130.35,0.00,52.14,130.35,265.82,130.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96,26.48,0.00
11-06-2017 08:00:00,0.00,0.00,0.00,0.00,91.95,0.00,36.78,91.95,187.50,91.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80,22.06,0.00
11-06-2017 09:00:00,0.00,0.00,0.00,0.00,75.85,0.00,30.34,75.85,154.68,75.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,17.65,0.00
11-06-2017 10:00:00,0.00,0.00,0.00,0.00,78.84,0.00,31.54,78.84,160.78,78.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,17.65,0.00
11-06-2017 11:00:00,0.00,0.00,0.00,0.00,70.87,0.00,28.35,70.87,144.53,70.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,13.24,0.00
11-06-2017 12:00:00,0.00,0.00,0.00,0.00,73.27,0.00,29.31,73.27,149.42,73.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,13.24,0.00
11-06-2017 13:00:00,0.00,0.00,0.00,0.00,72.42,0.00,28.97,72.42,147.69,72.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,13.24,0.00
11-06-2017 14:00:00,0.00,0.00,0.00,0.00,67.78,0.00,27.11,67.78,138.22,67.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,13.24,0.00
11-06-2017 15:00:00,0.00,0.00,0.00,0.00,74.59,0.00,29.83,74.59,152.10,74.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.06,17.65,0.00
11-06-2017 16:00:00,0.00,0.00,0.00,0.00,69.22,0.00,27.69,69.22,141.16,69.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,13.24,0.00
11-06-2017 17:00:00,0.00,0.00,0.00,0.00,92.64,0.00,37.06,92.64,188.91,92.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,17.65,0.00
11-06-2017 18:00:00,0.00,0.00,0.00,0.00,104.69,0.00,41.87,104.69,213.48,104.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,22.06,0.00
11-06-2017 19:00:00,0.00,0.00,0.00,0.00,141.15,0.00,56.46,141.15,287.85,141.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34,26.48,0.00
11-06-2017 20:00:00,0.00,0.00,0.00,0.00,125.88,0.00,50.35,125.88,256.71,125.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.28,26.48,0.00
11-06-2017 21:00:00,0.00,0.00,0.00,0.00,118.20,0.00,47.28,118.20,241.04,118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22,22.06,0.00
11-06-2017 22:00:00,0.00,0.00,0.00,0.00,107.03,0.00,42.81,107.03,218.26,107.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,17.65,0.00
11-06-2017 23:00:00,0.00,0.00,0.00,0.00,85.90,0.00,34.36,85.90,175.18,85.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,13.24,0.00
12-06-2017 00:00:00,0.00,0.00,0.00,0.00,55.22,0.00,22.09,55.22,112.60,55.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,13.24,0.00
12-06-2017 01:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
12-06-2017 02:00:00,0.00,0.00,0.00,0.00,38.58,0.00,15.43,38.58,78.68,38.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,4.41,0.00
12-06-2017 03:00:00,0.00,0.00,0.00,0.00,42.22,0.00,16.89,42.22,86.10,42.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,8.83,0.00
12-06-2017 04:00:00,0.00,0.00,0.00,0.00,55.22,0.00,22.09,55.22,112.60,55.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,13.24,0.00
12-06-2017 05:00:00,0.00,0.00,0.00,0.00,54.18,0.00,21.67,54.18,110.49,54.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,8.83,0.00
12-06-2017 06:00:00,0.00,0.00,0.00,0.00,130.74,0.00,52.29,130.74,266.61,130.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34,26.48,0.00
12-06-2017 07:00:00,0.00,0.00,0.00,0.00,142.08,0.00,56.83,142.08,289.74,142.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.86,30.89,0.00
