Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Area_Exchange[Dim 1][MW]
20-04-2017 08:00:00,0.00,0.00,0.00,0.00,301.12,0.00,120.45,301.12,614.06,301.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.89
20-04-2017 09:00:00,0.00,0.00,0.00,0.00,219.48,0.00,87.79,219.48,447.58,219.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96
20-04-2017 10:00:00,0.00,0.00,0.00,0.00,165.96,0.00,66.38,165.96,338.42,165.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
20-04-2017 11:00:00,0.00,0.00,0.00,0.00,142.41,0.00,56.97,142.41,290.42,142.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41
20-04-2017 12:00:00,0.00,0.00,0.00,0.00,125.52,0.00,50.21,125.52,255.97,125.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54
20-04-2017 13:00:00,0.00,0.00,0.00,0.00,101.52,0.00,40.61,101.52,207.03,101.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19
20-04-2017 14:00:00,0.00,0.00,0.00,0.00,59.96,0.00,23.98,59.96,122.27,59.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90
20-04-2017 15:00:00,0.00,0.00,0.00,0.00,60.24,0.00,24.10,60.24,122.85,60.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57
20-04-2017 16:00:00,0.00,0.00,0.00,0.00,76.15,0.00,30.46,76.15,155.29,76.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25
20-04-2017 17:00:00,0.00,0.00,0.00,0.00,132.03,0.00,52.81,132.03,269.24,132.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.86
20-04-2017 18:00:00,0.00,0.00,0.00,0.00,81.57,0.00,32.63,81.57,166.33,81.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67
20-04-2017 19:00:00,0.00,0.00,0.00,0.00,92.26,0.00,36.91,92.26,188.15,92.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35
20-04-2017 20:00:00,0.00,0.00,0.00,0.00,92.37,0.00,36.95,92.37,188.36,92.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.06
20-04-2017 21:00:00,0.00,0.00,0.00,0.00,80.97,0.00,32.39,80.97,165.12,80.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87
20-04-2017 22:00:00,0.00,0.00,0.00,0.00,75.48,0.00,30.19,75.48,153.92,75.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19
20-04-2017 23:00:00,0.00,0.00,0.00,0.00,84.45,0.00,33.78,84.45,172.22,84.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35
21-04-2017 00:00:00,0.00,0.00,0.00,0.00,51.45,0.00,20.58,51.45,104.91,51.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38
21-04-2017 01:00:00,0.00,0.00,0.00,0.00,38.32,0.00,15.33,38.32,78.14,38.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67
21-04-2017 02:00:00,0.00,0.00,0.00,0.00,37.16,0.00,14.86,37.16,75.78,37.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51
21-04-2017 03:00:00,0.00,0.00,0.00,0.00,42.58,0.00,17.03,42.58,86.82,42.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
21-04-2017 04:00:00,0.00,0.00,0.00,0.00,73.32,0.00,29.33,73.32,149.53,73.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.47
21-04-2017 05:00:00,0.00,0.00,0.00,0.00,56.61,0.00,22.64,56.61,115.45,56.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.57
21-04-2017 06:00:00,0.00,0.00,0.00,0.00,61.05,0.00,24.42,61.05,124.49,61.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80
21-04-2017 07:00:00,0.00,0.00,0.00,0.00,98.77,0.00,39.51,98.77,201.42,98.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.67
21-04-2017 08:00:00,0.00,0.00,0.00,0.00,161.17,0.00,64.47,161.17,328.66,161.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96
21-04-2017 09:00:00,0.00,0.00,0.00,0.00,151.98,0.00,60.79,151.98,309.92,151.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,5.66,0.00,0.00,0.00,0.00,0.00,5.66,40.00
21-04-2017 10:00:00,0.00,0.00,0.00,0.00,171.58,0.00,68.63,171.58,349.90,171.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96
21-04-2017 11:00:00,0.00,0.00,0.00,0.00,144.17,0.00,57.67,144.17,293.99,144.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.41,0.00,0.00,0.00,0.00,0.00,1.41,40.00
21-04-2017 12:00:00,0.00,0.00,0.00,0.00,141.39,0.00,56.56,141.39,288.33,141.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.41
21-04-2017 13:00:00,0.00,0.00,0.00,0.00,115.63,0.00,46.25,115.63,235.80,115.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.09
21-04-2017 14:00:00,0.00,0.00,0.00,0.00,92.65,0.00,37.06,92.65,188.94,92.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.74
21-04-2017 15:00:00,0.00,0.00,0.00,0.00,129.50,0.00,51.80,129.50,264.08,129.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
21-04-2017 16:00:00,0.00,0.00,0.00,0.00,88.32,0.00,35.33,88.32,180.11,88.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22
21-04-2017 17:00:00,0.00,0.00,0.00,0.00,103.46,0.00,41.38,103.46,210.97,103.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
21-04-2017 18:00:00,0.00,0.00,0.00,0.00,125.97,0.00,50.39,125.97,256.89,125.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83
21-04-2017 19:00:00,0.00,0.00,0.00,0.00,95.67,0.00,38.27,95.67,195.10,95.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.57
21-04-2017 20:00:00,0.00,0.00,0.00,0.00,88.71,0.00,35.48,88.71,180.90,88.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60
21-04-2017 21:00:00,0.00,0.00,0.00,0.00,81.36,0.00,32.54,81.36,165.91,81.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25
21-04-2017 22:00:00,0.00,0.00,0.00,0.00,84.59,0.00,33.84,84.59,172.50,84.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51
21-04-2017 23:00:00,0.00,0.00,0.00,0.00,98.84,0.00,39.54,98.84,201.57,98.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93
22-04-2017 00:00:00,0.00,0.00,0.00,0.00,71.25,0.00,28.50,71.25,145.30,71.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.38
22-04-2017 01:00:00,0.00,0.00,0.00,0.00,97.50,0.00,39.00,97.50,198.84,97.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80
22-04-2017 02:00:00,0.00,0.00,0.00,0.00,90.75,0.00,36.30,90.75,185.06,90.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.25
22-04-2017 03:00:00,0.00,0.00,0.00,0.00,113.23,0.00,45.29,113.23,230.91,113.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51
22-04-2017 04:00:00,0.00,0.00,0.00,0.00,138.32,0.00,55.33,138.32,282.08,138.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.76
22-04-2017 05:00:00,0.00,0.00,0.00,0.00,158.10,0.00,63.24,158.10,322.41,158.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.31
22-04-2017 06:00:00,0.00,0.00,0.00,0.00,178.02,0.00,71.21,178.02,363.03,178.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,2.57,0.00,0.00,0.00,0.00,0.00,2.57,40.00
22-04-2017 07:00:00,0.00,0.00,0.00,0.00,185.09,0.00,74.04,185.09,377.45,185.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.05
22-04-2017 08:00:00,0.00,0.00,0.00,0.00,181.15,0.00,72.46,181.15,369.41,181.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.92
22-04-2017 09:00:00,0.00,0.00,0.00,0.00,180.63,0.00,72.25,180.63,368.34,180.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,4.50,0.00,0.00,0.00,0.00,0.00,4.50,40.00
22-04-2017 10:00:00,0.00,0.00,0.00,0.00,183.23,0.00,73.29,183.23,373.65,183.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,5.27,0.00,0.00,0.00,0.00,0.00,5.27,40.00
22-04-2017 11:00:00,0.00,0.00,0.00,0.00,132.80,0.00,53.12,132.80,270.82,132.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.64
22-04-2017 12:00:00,0.00,0.00,0.00,0.00,135.79,0.00,54.32,135.79,276.92,135.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02
22-04-2017 13:00:00,0.00,0.00,0.00,0.00,127.98,0.00,51.19,127.98,260.98,127.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02
22-04-2017 14:00:00,0.00,0.00,0.00,0.00,124.78,0.00,49.91,124.78,254.46,124.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22
22-04-2017 15:00:00,0.00,0.00,0.00,0.00,142.62,0.00,57.05,142.62,290.84,142.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83
22-04-2017 16:00:00,0.00,0.00,0.00,0.00,110.31,0.00,44.13,110.31,224.95,110.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,5.66,0.00,0.00,0.00,0.00,0.00,5.66,40.00
22-04-2017 17:00:00,0.00,0.00,0.00,0.00,146.03,0.00,58.41,146.03,297.80,146.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.05
22-04-2017 18:00:00,0.00,0.00,0.00,0.00,138.96,0.00,55.58,138.96,283.37,138.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,10.31,0.00,0.00,0.00,0.00,0.00,10.31,40.00
22-04-2017 19:00:00,0.00,0.00,0.00,0.00,149.38,0.00,59.75,149.38,304.61,149.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,4.62,0.00,4.62,6.42,0.00,24.62,40.00
22-04-2017 20:00:00,0.00,0.00,0.00,0.00,175.42,0.00,70.17,175.42,357.72,175.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,3.46,0.00,3.46,4.81,0.00,23.46,40.00
22-04-2017 21:00:00,0.00,0.00,0.00,0.00,214.48,0.00,85.79,214.48,437.38,214.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,2.30,0.00,2.30,3.20,0.00,22.30,40.00
22-04-2017 22:00:00,0.00,0.00,0.00,0.00,193.65,0.00,77.46,193.65,394.89,193.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,18.04,0.00,0.00,0.00,0.00,0.00,18.04,40.00
22-04-2017 23:00:00,0.00,0.00,0.00,0.00,204.06,0.00,81.63,204.06,416.13,204.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,11.47,0.00,0.00,0.00,0.00,0.00,11.47,40.00
23-04-2017 00:00:00,0.00,0.00,0.00,0.00,217.08,0.00,86.83,217.08,442.69,217.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,6.82,0.00,0.00,0.00,0.00,0.00,6.82,40.00
23-04-2017 01:00:00,0.00,0.00,0.00,0.00,232.71,0.00,93.08,232.71,474.55,232.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,6.05,0.00,0.00,0.00,0.00,0.00,6.05,40.00
23-04-2017 02:00:00,0.00,0.00,0.00,0.00,248.33,0.00,99.33,248.33,506.41,248.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,4.89,0.00,0.00,0.00,0.00,0.00,4.89,40.00
23-04-2017 03:00:00,0.00,0.00,0.00,0.00,263.96,0.00,105.58,263.96,538.28,263.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,8.76,0.00,0.00,0.00,0.00,0.00,8.76,40.00
23-04-2017 04:00:00,0.00,0.00,0.00,0.00,276.98,0.00,110.79,276.98,564.83,276.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.39,8.37,0.00,0.00,0.00,0.00,0.00,8.37,40.00
23-04-2017 05:00:00,0.00,0.00,22.86,80.00,551.53,0.00,160.00,400.00,815.70,400.00,71.53,0.00,71.53,112.19,0.00,0.00,0.00,5.71,20.00,0.00,0.00,0.00,0.00,0.00,20.00,30.69
23-04-2017 06:00:00,0.00,0.00,20.65,72.29,472.29,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,12.36,0.00,12.36,17.17,0.00,32.36,40.00
23-04-2017 07:00:00,0.00,0.00,0.00,0.00,454.06,0.00,160.00,400.00,815.70,400.00,0.00,21.63,54.06,110.24,54.06,0.00,0.00,5.16,18.04,0.00,0.00,0.00,0.00,0.00,18.04,40.00
23-04-2017 08:00:00,0.00,0.00,0.00,0.00,379.42,0.00,151.77,379.42,773.74,379.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.86
23-04-2017 09:00:00,0.00,0.00,0.00,0.00,295.21,0.00,118.08,295.21,602.00,295.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,4.11,0.00,0.00,0.00,0.00,0.00,4.11,40.00
23-04-2017 10:00:00,0.00,0.00,0.00,0.00,290.00,0.00,116.00,290.00,591.38,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,3.73,0.00,0.00,0.00,0.00,0.00,3.73,40.00
23-04-2017 11:00:00,0.00,0.00,0.00,0.00,266.67,0.00,106.67,266.67,543.81,266.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.09
23-04-2017 12:00:00,0.00,0.00,0.00,0.00,256.75,0.00,102.70,256.75,523.57,256.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.18
23-04-2017 13:00:00,0.00,0.00,0.00,0.00,230.32,0.00,92.13,230.32,469.67,230.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80
23-04-2017 14:00:00,0.00,0.00,0.00,0.00,237.28,0.00,94.91,237.28,483.88,237.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.76
23-04-2017 15:00:00,0.00,0.00,0.00,0.00,248.33,0.00,99.33,248.33,506.41,248.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,2.57,0.00,0.00,0.00,0.00,0.00,2.57,40.00
23-04-2017 16:00:00,0.00,0.00,0.00,0.00,295.21,0.00,118.08,295.21,602.00,295.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,12.24,0.00,0.00,0.00,0.00,0.00,12.24,40.00
23-04-2017 17:00:00,0.00,0.00,0.00,0.00,323.85,0.00,129.54,323.85,660.42,323.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.04,17.66,0.00,0.00,0.00,0.00,0.00,17.66,40.00
23-04-2017 18:00:00,0.00,0.00,0.00,0.00,342.08,0.00,136.83,342.08,697.59,342.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,1.91,0.00,1.91,2.66,0.00,21.91,40.00
23-04-2017 19:00:00,0.00,0.00,0.00,0.00,365.52,0.00,146.21,365.52,745.39,365.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,3.46,0.00,3.46,4.81,0.00,23.46,40.00
23-04-2017 20:00:00,0.00,0.00,0.00,0.00,373.33,0.00,149.33,373.33,761.32,373.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,7.33,0.00,7.33,10.19,0.00,27.33,40.00
23-04-2017 21:00:00,0.00,0.00,0.00,0.00,375.94,0.00,150.38,375.94,766.63,375.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,19.98,0.00,0.00,0.00,0.00,0.00,19.98,40.00
23-04-2017 22:00:00,0.00,0.00,0.00,0.00,214.48,0.00,85.79,214.48,437.38,214.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,12.24,0.00,0.00,0.00,0.00,0.00,12.24,40.00
23-04-2017 23:00:00,0.00,0.00,0.00,0.00,211.88,0.00,84.75,211.88,432.07,211.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,4.50,0.00,0.00,0.00,0.00,0.00,4.50,40.00
24-04-2017 00:00:00,0.00,0.00,0.00,0.00,204.06,0.00,81.63,204.06,416.13,204.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,3.34,0.00,0.00,0.00,0.00,0.00,3.34,40.00
24-04-2017 01:00:00,0.00,0.00,0.00,0.00,204.06,0.00,81.63,204.06,416.13,204.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.41,0.00,0.00,0.00,0.00,0.00,1.41,40.00
24-04-2017 02:00:00,0.00,0.00,0.00,0.00,214.48,0.00,85.79,214.48,437.38,214.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,1.79,0.00,0.00,0.00,0.00,0.00,1.79,40.00
24-04-2017 03:00:00,0.00,0.00,0.00,0.00,203.82,0.00,81.53,203.82,415.63,203.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.15
24-04-2017 04:00:00,0.00,0.00,0.00,0.00,211.88,0.00,84.75,211.88,432.07,211.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,4.50,0.00,0.00,0.00,0.00,0.00,4.50,40.00
24-04-2017 05:00:00,0.00,0.00,5.23,18.29,418.29,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,0.00,0.00,0.00,0.00,20.00,19.86
24-04-2017 06:00:00,0.00,0.00,10.98,38.44,438.44,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,4.24,0.00,4.24,5.88,0.00,24.24,40.00
24-04-2017 07:00:00,0.00,0.00,0.00,0.00,399.38,0.00,159.75,399.38,814.43,399.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,1.14,0.00,1.14,1.58,0.00,21.14,40.00
24-04-2017 08:00:00,0.00,0.00,0.00,0.00,326.46,0.00,130.58,326.46,665.73,326.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,1.79,0.00,0.00,0.00,0.00,0.00,1.79,40.00
24-04-2017 09:00:00,0.00,0.00,0.00,0.00,302.88,0.00,121.15,302.88,617.64,302.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.86
24-04-2017 10:00:00,0.00,0.00,0.00,0.00,263.99,0.00,105.60,263.99,538.35,263.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83
24-04-2017 11:00:00,0.00,0.00,0.00,0.00,233.20,0.00,93.28,233.20,475.56,233.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.47
24-04-2017 12:00:00,0.00,0.00,0.00,0.00,238.98,0.00,95.59,238.98,487.33,238.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83
24-04-2017 13:00:00,0.00,0.00,0.00,0.00,190.17,0.00,76.07,190.17,387.80,190.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90
24-04-2017 14:00:00,0.00,0.00,0.00,0.00,179.75,0.00,71.90,179.75,366.56,179.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90
24-04-2017 15:00:00,0.00,0.00,0.00,0.00,163.25,0.00,65.30,163.25,332.90,163.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41
24-04-2017 16:00:00,0.00,0.00,0.00,0.00,179.29,0.00,71.72,179.29,365.62,179.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.25
24-04-2017 17:00:00,0.00,0.00,0.00,0.00,195.23,0.00,78.09,195.23,398.12,195.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37
24-04-2017 18:00:00,0.00,0.00,0.00,0.00,276.98,0.00,110.79,276.98,564.83,276.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.41,0.00,0.00,0.00,0.00,0.00,1.41,40.00
24-04-2017 19:00:00,0.00,0.00,0.00,0.00,316.04,0.00,126.42,316.04,644.49,316.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,4.89,0.00,0.00,0.00,0.00,0.00,4.89,40.00
24-04-2017 20:00:00,0.00,0.00,0.00,0.00,261.35,0.00,104.54,261.35,532.97,261.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,16.11,0.00,0.00,0.00,0.00,0.00,16.11,40.00
24-04-2017 21:00:00,0.00,0.00,0.00,0.00,269.17,0.00,107.67,269.17,548.90,269.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,6.44,0.00,0.00,0.00,0.00,0.00,6.44,40.00
24-04-2017 22:00:00,0.00,0.00,0.00,0.00,125.94,0.00,50.38,125.94,256.82,125.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.06,7.21,0.00,0.00,0.00,0.00,0.00,7.21,40.00
24-04-2017 23:00:00,0.00,0.00,0.00,0.00,102.50,0.00,41.00,102.50,209.02,102.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,2.18,0.00,0.00,0.00,0.00,0.00,2.18,40.00
25-04-2017 00:00:00,0.00,0.00,0.00,0.00,93.56,0.00,37.42,93.56,190.80,93.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.67
25-04-2017 01:00:00,0.00,0.00,0.00,0.00,109.40,0.00,43.76,109.40,223.09,109.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.08
